time,latitude,longitude,depth,magnitude,region,rms,gap,dmin,nst,horizontalError,depthError,magError,magNst
2021-10-06 13:00:00,55.2559,-168.1642,79.97,3.9,Aleutian Arc,0.261,139.7,1.261,103,8.98,8.08,0.483,67
2021-10-07 01:00:00,41.8038,-123.7182,27.52,3.36,Cascadia Zone,1.184,96.7,3.173,78,13.12,8.96,0.119,73
2021-10-07 16:00:00,11.88,-57.3342,22.04,2.02,Caribbean Arc,0.723,303.7,2.171,52,9.14,12.91,0.298,54
2021-10-08 00:00:00,25.2502,80.9204,44.47,5.46,Himalayan Belt,0.164,83.1,2.177,115,1.98,11.89,0.104,42
2021-10-08 01:00:00,35.2986,34.762,26.89,5.95,Anatolian Fault,0.358,54.9,4.066,71,12.4,11.74,0.355,67
2021-10-08 21:00:00,35.1419,35.4812,17.38,7.84,Anatolian Fault,0.845,203.9,3.211,89,1.66,2.05,0.157,39
2021-10-09 05:00:00,25.4289,150.0692,21.53,2.73,Pacific Ring,1.143,65.7,0.841,59,19.96,5.41,0.219,36
2021-10-09 06:00:00,50.2992,-169.4276,42.69,5.38,Aleutian Arc,0.509,91.2,3.586,86,11.98,9.25,0.306,30
2021-10-09 15:00:00,41.5024,33.6616,20.87,2.28,Anatolian Fault,1.179,312.1,3.686,71,13.5,7.33,0.121,70
2021-10-10 06:00:00,24.0518,84.8855,20.02,2.03,Himalayan Belt,1.466,129.3,0.602,70,18.14,11.78,0.315,27
2021-10-10 06:00:00,35.7736,-87.3233,17.03,6.32,New Madrid Zone,1.324,20.4,2.656,29,1.97,8.03,0.376,34
2021-10-11 04:00:00,26.3271,85.7867,28.74,2.5,Himalayan Belt,0.966,49.9,1.19,61,7.39,4.87,0.228,25
2021-10-11 15:00:00,37.7862,36.2156,28.45,2.33,Anatolian Fault,1.047,298.0,4.496,58,19.65,14.57,0.258,44
2021-10-11 21:00:00,39.8662,36.2844,9.76,2.78,Anatolian Fault,1.26,278.5,1.393,113,2.57,13.14,0.486,16
2021-10-11 21:00:00,-5.0933,100.2886,42.33,2.88,Sumatra Fault,0.564,195.6,4.951,29,3.14,12.65,0.211,68
2021-10-12 03:00:00,55.5082,-171.5957,48.23,2.43,Aleutian Arc,0.236,115.7,2.496,66,12.19,11.98,0.09,20
2021-10-12 05:00:00,49.9535,-120.3354,29.68,2.73,Cascadia Zone,0.448,252.8,2.144,55,13.02,14.05,0.041,66
2021-10-12 12:00:00,37.5415,-92.691,17.3,2.56,New Madrid Zone,0.799,191.4,3.693,77,5.08,1.21,0.422,71
2021-10-12 14:00:00,19.7841,-62.8904,30.78,3.71,Caribbean Arc,0.614,104.9,3.025,80,5.23,5.11,0.432,65
2021-10-13 05:00:00,37.0252,30.4036,21.3,3.07,Anatolian Fault,0.322,114.3,1.056,67,9.28,5.02,0.395,10
2021-10-13 07:00:00,26.9884,77.6269,17.71,3.2,Himalayan Belt,0.37,307.9,3.514,39,5.04,11.34,0.369,14
2021-10-14 08:00:00,35.6782,29.246,25.54,2.82,Anatolian Fault,0.564,202.7,1.295,40,13.08,2.34,0.312,68
2021-10-14 09:00:00,18.1115,-58.0989,30.68,2.58,Caribbean Arc,0.996,129.6,4.401,118,6.36,12.04,0.255,38
2021-10-14 11:00:00,12.2675,-65.9714,26.79,2.34,Caribbean Arc,0.494,49.0,2.53,69,9.11,6.92,0.299,43
2021-10-14 17:00:00,43.0426,-118.447,11.12,2.53,Cascadia Zone,1.378,306.4,4.477,12,16.83,11.72,0.452,26
2021-10-14 22:00:00,28.5221,149.6999,45.06,2.13,Pacific Ring,1.048,204.1,4.68,74,12.73,9.04,0.364,13
2021-10-15 14:00:00,53.0874,-167.5911,66.64,2.04,Aleutian Arc,0.982,42.2,2.058,108,19.07,11.75,0.084,31
2021-10-15 16:00:00,34.0543,154.6404,29.0,2.91,Pacific Ring,0.329,37.6,4.34,66,11.46,8.37,0.38,14
2021-10-15 21:00:00,32.1721,149.3124,20.6,3.25,Pacific Ring,0.255,172.5,4.577,28,9.28,6.97,0.407,66
2021-10-17 04:00:00,47.1946,-118.688,30.9,3.07,Cascadia Zone,1.391,326.9,3.325,5,2.18,12.88,0.052,19
2021-10-17 09:00:00,33.9732,150.2968,32.11,2.07,Pacific Ring,0.472,240.6,3.996,51,0.41,12.99,0.279,27
2021-10-17 11:00:00,32.7311,-87.7289,5.63,2.25,New Madrid Zone,0.663,127.3,3.281,104,13.6,7.01,0.333,56
2021-10-17 15:00:00,41.8929,-120.1298,22.35,2.59,Cascadia Zone,1.085,21.4,0.843,87,13.36,14.49,0.383,76
2021-10-18 11:00:00,33.7782,146.1862,39.57,2.01,Pacific Ring,0.75,182.1,2.944,90,14.62,0.76,0.371,66
2021-10-18 16:00:00,1.1985,102.361,51.71,2.19,Sumatra Fault,0.188,32.2,3.174,70,6.65,7.74,0.345,52
2021-10-18 17:00:00,45.0976,-118.4667,14.08,5.46,Cascadia Zone,1.208,142.4,2.939,91,8.76,7.37,0.295,7
2021-10-19 00:00:00,25.1209,79.6855,27.94,2.57,Himalayan Belt,1.238,118.0,1.076,81,13.44,13.53,0.018,68
2021-10-19 05:00:00,23.1753,81.125,24.96,2.87,Himalayan Belt,1.026,20.4,0.454,9,17.31,4.77,0.19,37
2021-10-19 13:00:00,53.4715,-173.2507,53.38,2.2,Aleutian Arc,0.554,303.5,1.724,37,9.88,2.71,0.11,63
2021-10-19 19:00:00,34.7593,-90.6104,15.69,3.54,New Madrid Zone,0.562,221.4,0.281,114,9.11,4.64,0.432,27
2021-10-19 23:00:00,56.6997,-174.2833,75.12,2.08,Aleutian Arc,0.131,326.3,1.775,79,3.77,4.89,0.376,77
2021-10-19 23:00:00,1.7286,102.3749,42.45,2.25,Sumatra Fault,0.927,235.1,0.14,68,11.94,3.19,0.112,24
2021-10-20 11:00:00,25.9463,80.7247,28.67,2.23,Himalayan Belt,0.61,301.3,3.785,75,7.35,3.23,0.39,40
2021-10-20 11:00:00,47.1693,-117.1881,25.8,2.36,Cascadia Zone,0.856,277.3,0.544,92,10.87,14.45,0.178,51
2021-10-21 03:00:00,39.3273,29.476,23.6,2.81,Anatolian Fault,0.163,66.9,2.951,57,4.61,3.69,0.32,7
2021-10-21 10:00:00,40.9571,35.2067,18.33,2.91,Anatolian Fault,1.124,52.0,1.132,115,6.77,4.1,0.217,25
2021-10-21 15:00:00,36.6222,-88.5301,14.92,2.37,New Madrid Zone,0.382,61.4,4.16,59,8.01,13.93,0.358,55
2021-10-21 17:00:00,27.2333,79.8714,38.79,3.03,Himalayan Belt,1.217,150.7,4.576,66,3.24,10.47,0.399,27
2021-10-21 19:00:00,34.2376,33.1247,16.3,2.36,Anatolian Fault,0.61,152.7,0.125,72,2.53,3.29,0.361,27
2021-10-22 02:00:00,37.7376,-89.4965,16.23,2.53,New Madrid Zone,0.361,267.3,2.733,28,5.91,11.25,0.246,19
2021-10-22 22:00:00,31.082,-89.3721,17.91,3.16,New Madrid Zone,0.199,114.6,3.373,10,6.69,5.37,0.254,30
2021-10-24 01:00:00,38.0786,32.1649,29.24,3.1,Anatolian Fault,1.099,274.1,3.179,32,17.49,11.01,0.374,79
2021-10-24 17:00:00,47.9714,-120.5136,16.88,2.2,Cascadia Zone,0.939,79.2,3.529,57,13.39,12.58,0.093,4
2021-10-24 18:00:00,-4.2002,104.9938,38.62,2.06,Sumatra Fault,1.04,288.7,2.0,14,11.11,1.9,0.018,62
2021-10-25 00:00:00,29.8361,84.3218,40.79,3.45,Himalayan Belt,0.742,174.1,2.037,76,8.19,2.3,0.062,74
2021-10-25 03:00:00,22.3386,79.9174,16.14,2.18,Himalayan Belt,1.143,174.4,3.005,22,6.4,10.72,0.189,29
2021-10-26 08:00:00,31.9351,145.3971,45.18,2.71,Pacific Ring,0.41,243.4,3.863,59,12.39,6.9,0.448,41
2021-10-27 23:00:00,10.8535,-65.4832,25.94,2.93,Caribbean Arc,1.117,342.0,2.586,42,15.92,4.14,0.225,9
2021-10-28 18:00:00,34.5385,-84.6573,10.52,2.05,New Madrid Zone,0.608,70.7,4.674,78,18.82,8.79,0.041,5
2021-10-29 03:00:00,40.7286,-87.1515,5.73,2.78,New Madrid Zone,0.234,239.4,0.895,51,12.55,5.54,0.197,67
2021-10-29 10:00:00,47.7454,-124.7831,16.76,2.85,Cascadia Zone,1.445,209.6,0.489,47,4.96,3.89,0.258,27
2021-10-29 10:00:00,44.3095,-119.9097,33.96,6.74,Cascadia Zone,0.371,59.3,4.731,54,3.98,14.01,0.061,59
2021-10-29 17:00:00,13.9318,-63.2007,16.83,3.96,Caribbean Arc,0.892,94.6,4.591,26,15.92,14.5,0.366,79
2021-10-29 22:00:00,24.4535,78.7315,21.11,2.32,Himalayan Belt,1.498,192.8,1.364,90,3.25,0.55,0.307,19
2021-10-30 12:00:00,-5.7288,100.7258,53.94,2.28,Sumatra Fault,0.741,225.9,4.791,97,5.99,0.95,0.484,48
2021-10-30 17:00:00,27.9653,151.0186,24.93,2.71,Pacific Ring,1.316,142.5,1.6,47,10.07,4.77,0.133,31
2021-10-31 04:00:00,57.7689,-174.892,63.2,3.89,Aleutian Arc,0.482,291.5,4.567,83,10.27,5.56,0.172,58
2021-10-31 11:00:00,53.6697,-173.0187,30.64,2.5,Aleutian Arc,1.068,268.8,4.305,18,1.75,11.84,0.224,75
2021-10-31 17:00:00,36.7366,-84.6008,16.97,4.3,New Madrid Zone,1.236,135.8,1.053,109,14.71,1.45,0.435,29
2021-10-31 22:00:00,50.2867,-168.8157,51.51,2.17,Aleutian Arc,1.077,140.2,4.161,13,9.97,14.35,0.103,16
2021-10-31 23:00:00,-5.8929,99.2753,34.79,2.16,Sumatra Fault,0.205,64.3,3.227,44,14.19,8.41,0.135,53
2021-11-01 00:00:00,43.6426,-124.4232,22.64,2.6,Cascadia Zone,0.82,80.5,4.052,59,3.15,2.59,0.401,57
2021-11-01 05:00:00,52.1202,-173.616,63.29,2.89,Aleutian Arc,0.573,319.3,2.941,14,9.05,11.37,0.399,41
2021-11-01 16:00:00,-0.3064,105.1283,41.11,2.08,Sumatra Fault,0.394,303.6,3.611,93,5.8,9.53,0.269,23
2021-11-02 00:00:00,45.3745,-120.277,21.34,3.91,Cascadia Zone,0.365,111.5,0.405,113,17.74,1.36,0.291,76
2021-11-03 12:00:00,11.9296,-60.074,26.34,2.11,Caribbean Arc,1.174,114.6,3.441,27,15.16,13.69,0.227,21
2021-11-03 13:00:00,-7.4379,104.4752,54.78,2.4,Sumatra Fault,0.54,336.1,0.177,71,3.41,10.71,0.096,21
2021-11-03 15:00:00,34.977,32.7806,9.64,3.19,Anatolian Fault,0.459,338.3,4.124,17,15.0,5.36,0.378,64
2021-11-04 01:00:00,53.89,-170.2131,30.87,2.58,Aleutian Arc,0.226,171.7,4.967,87,10.98,8.04,0.031,76
2021-11-04 03:00:00,45.681,-118.3782,33.79,2.49,Cascadia Zone,1.033,27.1,2.197,103,18.93,13.5,0.487,53
2021-11-04 13:00:00,22.5695,79.057,29.31,2.68,Himalayan Belt,1.423,57.1,2.265,27,17.89,14.47,0.245,11
2021-11-05 03:00:00,15.2867,-62.7074,13.16,2.68,Caribbean Arc,0.839,29.6,2.9,31,6.9,4.75,0.431,6
2021-11-05 03:00:00,48.2146,-173.4923,65.49,3.49,Aleutian Arc,0.768,242.7,3.871,116,17.78,11.94,0.35,47
2021-11-05 20:00:00,36.8633,35.2598,9.03,7.36,Anatolian Fault,0.308,256.8,3.935,95,5.49,14.38,0.019,32
2021-11-06 07:00:00,54.7098,-170.9433,33.78,3.1,Aleutian Arc,1.243,115.2,4.907,55,5.99,5.29,0.265,75
2021-11-06 12:00:00,-7.7864,103.1014,39.81,5.03,Sumatra Fault,0.658,107.0,4.527,6,6.61,14.16,0.33,44
2021-11-06 22:00:00,30.628,79.1674,17.87,2.03,Himalayan Belt,0.95,200.4,1.167,49,11.93,7.5,0.494,13
2021-11-07 12:00:00,31.4636,152.9592,21.68,2.56,Pacific Ring,1.358,259.9,1.757,109,13.33,12.47,0.199,3
2021-11-07 16:00:00,-0.058,97.9299,45.59,2.79,Sumatra Fault,0.191,211.4,2.812,69,12.11,10.18,0.404,23
2021-11-07 18:00:00,43.4273,-120.9215,34.25,7.26,Cascadia Zone,1.342,86.1,1.238,114,2.79,2.95,0.216,48
2021-11-07 21:00:00,42.5649,34.5869,11.58,2.09,Anatolian Fault,0.137,213.3,4.702,71,7.82,9.68,0.235,45
2021-11-08 01:00:00,32.5332,151.3313,20.99,7.45,Pacific Ring,0.39,297.4,4.412,70,17.72,0.53,0.473,7
2021-11-08 05:00:00,35.4838,-87.6156,8.18,5.22,New Madrid Zone,1.328,128.7,4.146,48,5.13,13.68,0.055,75
2021-11-08 14:00:00,38.8783,-87.4164,12.71,2.11,New Madrid Zone,0.318,156.7,3.149,94,13.73,10.11,0.083,29
2021-11-08 19:00:00,49.5415,-166.9338,50.65,2.83,Aleutian Arc,0.675,127.3,2.737,44,8.74,1.72,0.424,34
2021-11-09 01:00:00,44.8549,-124.14,34.96,2.09,Cascadia Zone,0.344,297.0,4.572,51,16.49,3.82,0.079,27
2021-11-09 19:00:00,35.0919,29.2543,17.37,4.46,Anatolian Fault,1.462,33.2,3.613,41,0.56,12.41,0.09,19
2021-11-10 09:00:00,12.2742,-64.2868,30.03,3.13,Caribbean Arc,0.223,314.9,1.952,41,9.3,5.91,0.433,74
2021-11-10 16:00:00,55.369,-173.2793,53.61,7.4,Aleutian Arc,0.278,171.0,2.346,97,18.33,1.33,0.164,25
2021-11-10 18:00:00,48.118,-169.1298,68.58,3.58,Aleutian Arc,0.674,323.1,1.651,91,18.54,2.01,0.474,62
2021-11-11 03:00:00,-5.9431,98.2139,46.53,3.79,Sumatra Fault,0.842,33.8,4.843,96,5.93,14.7,0.305,47
2021-11-11 06:00:00,39.1439,-91.1967,6.98,2.7,New Madrid Zone,0.633,38.0,3.001,108,7.73,3.32,0.227,6
2021-11-11 10:00:00,15.5896,-62.5141,11.52,2.65,Caribbean Arc,1.387,224.8,4.285,18,4.29,14.56,0.445,21
2021-11-11 11:00:00,38.0109,36.6499,22.02,2.43,Anatolian Fault,1.238,153.3,2.863,118,19.29,7.68,0.057,56
2021-11-11 16:00:00,41.0254,30.9805,10.32,3.83,Anatolian Fault,0.167,138.8,4.784,62,8.71,6.92,0.112,31
2021-11-12 09:00:00,38.4582,31.4017,18.29,2.67,Anatolian Fault,1.412,55.6,0.505,103,10.18,11.52,0.116,66
2021-11-12 11:00:00,32.4467,-85.8715,13.76,3.62,New Madrid Zone,0.684,116.4,3.367,97,0.99,5.76,0.182,46
2021-11-13 02:00:00,16.3803,-59.9197,20.3,2.5,Caribbean Arc,0.876,257.1,4.708,94,6.16,11.41,0.231,62
2021-11-13 05:00:00,46.3898,-124.1212,13.01,3.46,Cascadia Zone,0.624,333.8,0.121,39,18.43,4.88,0.134,44
2021-11-13 09:00:00,52.1237,-171.08,71.84,2.46,Aleutian Arc,1.323,225.2,2.469,9,13.66,14.96,0.406,51
2021-11-14 03:00:00,40.5718,32.1895,18.45,4.66,Anatolian Fault,0.796,62.4,0.047,19,19.13,11.48,0.484,5
2021-11-14 06:00:00,34.1318,147.2214,39.86,3.41,Pacific Ring,0.875,180.4,2.105,110,0.29,0.9,0.251,28
2021-11-14 14:00:00,42.9524,-119.7755,17.02,2.03,Cascadia Zone,0.348,330.4,4.77,110,7.47,0.33,0.465,35
2021-11-14 17:00:00,11.015,-61.0225,22.84,2.47,Caribbean Arc,0.283,256.5,4.903,97,17.21,5.46,0.169,42
2021-11-14 19:00:00,29.0167,77.1652,19.38,4.12,Himalayan Belt,0.61,185.2,4.527,77,8.02,1.89,0.154,78
2021-11-15 01:00:00,37.8376,-90.8777,18.64,3.33,New Madrid Zone,0.883,35.1,4.66,77,19.88,8.11,0.358,7
2021-11-15 02:00:00,32.2363,-89.1429,7.39,3.03,New Madrid Zone,0.836,32.0,0.298,18,3.16,14.85,0.179,25
2021-11-15 05:00:00,-4.4489,101.4644,37.28,2.2,Sumatra Fault,1.068,340.5,2.284,119,3.82,9.88,0.497,52
2021-11-15 14:00:00,-1.099,100.245,28.49,2.13,Sumatra Fault,0.259,319.2,3.522,31,5.66,10.68,0.414,67
2021-11-15 18:00:00,57.8596,-174.6847,63.12,2.56,Aleutian Arc,0.599,242.3,3.649,84,2.37,9.89,0.147,5
2021-11-16 20:00:00,0.1252,100.5082,30.03,3.09,Sumatra Fault,0.694,248.2,3.736,95,10.1,11.9,0.022,55
2021-11-16 21:00:00,40.0619,33.5776,22.33,2.2,Anatolian Fault,0.356,267.7,1.702,86,1.05,6.18,0.355,20
2021-11-17 05:00:00,13.4232,-62.5563,14.03,3.35,Caribbean Arc,0.242,174.2,3.339,61,13.52,12.26,0.346,50
2021-11-17 19:00:00,0.0327,101.7935,53.63,2.75,Sumatra Fault,0.609,265.4,1.278,87,3.95,10.86,0.154,24
2021-11-18 02:00:00,46.0135,-126.566,18.71,2.24,Cascadia Zone,0.75,183.5,2.144,114,4.37,7.8,0.371,45
2021-11-18 05:00:00,25.7281,153.0192,40.74,2.52,Pacific Ring,0.426,107.5,1.578,96,4.29,8.49,0.108,24
2021-11-18 11:00:00,15.7323,-62.0587,36.28,3.25,Caribbean Arc,1.203,130.8,4.791,30,17.45,13.67,0.029,51
2021-11-18 11:00:00,29.9239,77.6485,21.76,2.35,Himalayan Belt,0.662,85.7,2.253,83,15.74,1.95,0.36,3
2021-11-19 09:00:00,18.8692,-56.8227,23.1,2.33,Caribbean Arc,1.436,225.4,4.772,44,18.31,1.78,0.186,41
2021-11-19 09:00:00,-7.0882,99.0796,47.41,2.3,Sumatra Fault,0.24,33.8,4.309,92,13.35,0.56,0.127,65
2021-11-20 23:00:00,-3.5487,98.9356,25.36,2.6,Sumatra Fault,1.436,274.0,1.158,43,10.46,2.95,0.418,15
2021-11-21 16:00:00,26.371,150.3848,24.38,2.97,Pacific Ring,0.646,184.5,4.38,17,15.86,2.64,0.028,17
2021-11-22 12:00:00,10.9443,-59.7986,25.4,2.15,Caribbean Arc,0.725,91.6,1.773,61,1.92,14.37,0.336,10
2021-11-23 02:00:00,33.9879,-89.1425,10.02,2.26,New Madrid Zone,1.043,293.6,4.375,86,13.78,0.94,0.064,65
2021-11-23 05:00:00,57.7315,-169.5336,75.72,3.31,Aleutian Arc,0.584,274.3,0.159,68,0.74,4.67,0.057,73
2021-11-23 14:00:00,54.1888,-172.0659,76.84,3.9,Aleutian Arc,0.498,251.4,1.453,9,10.22,7.38,0.384,69
2021-11-23 18:00:00,49.4211,-172.1154,32.45,2.84,Aleutian Arc,0.694,205.9,1.61,14,8.7,8.26,0.491,29
2021-11-23 22:00:00,56.8526,-167.5002,33.08,2.14,Aleutian Arc,0.434,214.0,3.963,71,8.37,9.73,0.08,58
2021-11-23 23:00:00,12.6276,-56.1856,17.1,5.68,Caribbean Arc,0.17,130.8,2.386,100,6.64,4.73,0.461,9
2021-11-24 10:00:00,40.1324,-88.8866,12.52,3.92,New Madrid Zone,1.083,282.6,4.451,43,7.57,1.5,0.293,5
2021-11-24 19:00:00,18.4458,-61.4144,20.08,3.62,Caribbean Arc,1.456,201.3,4.838,38,17.31,5.33,0.407,74
2021-11-25 20:00:00,18.0013,-63.1933,36.14,4.72,Caribbean Arc,1.182,222.3,2.631,116,5.72,2.4,0.151,50
2021-11-26 15:00:00,56.4998,-168.3098,53.11,2.64,Aleutian Arc,0.864,40.6,2.567,97,9.24,0.87,0.395,18
2021-11-27 06:00:00,35.5556,-90.1729,19.12,6.29,New Madrid Zone,0.376,167.8,2.488,92,13.39,7.77,0.343,4
2021-11-27 09:00:00,14.1452,-57.5783,16.9,2.01,Caribbean Arc,0.383,313.7,4.297,13,2.22,7.48,0.309,24
2021-11-27 13:00:00,49.1722,-122.376,19.47,3.2,Cascadia Zone,1.025,111.0,4.707,29,7.55,4.33,0.466,66
2021-11-27 14:00:00,38.5632,-87.2073,6.46,2.75,New Madrid Zone,0.421,244.2,4.101,36,4.07,13.26,0.013,22
2021-11-27 23:00:00,-6.1986,100.4211,33.18,5.94,Sumatra Fault,0.516,326.8,3.706,37,7.64,3.07,0.486,42
2021-11-28 19:00:00,25.0506,146.6081,36.46,3.41,Pacific Ring,0.414,255.0,1.194,42,14.96,9.78,0.426,53
2021-11-29 06:00:00,57.1917,-165.5032,72.3,4.32,Aleutian Arc,0.409,261.1,4.892,65,5.29,8.64,0.348,19
2021-11-29 10:00:00,-6.6116,105.8121,51.24,3.7,Sumatra Fault,0.81,69.5,1.655,20,14.53,2.49,0.354,56
2021-11-29 12:00:00,49.23,-169.4136,47.16,3.57,Aleutian Arc,1.284,248.5,2.155,82,5.58,4.66,0.397,37
2021-11-29 20:00:00,34.2653,-92.3077,13.87,2.4,New Madrid Zone,0.289,70.0,3.383,116,5.01,10.74,0.271,67
2021-11-29 21:00:00,37.1383,-90.9691,14.8,2.22,New Madrid Zone,0.214,152.1,3.053,103,16.27,7.95,0.443,41
2021-11-30 00:00:00,1.8989,101.0688,25.38,2.22,Sumatra Fault,0.957,280.0,1.277,92,13.79,4.91,0.277,14
2021-11-30 13:00:00,17.3487,-65.9302,36.18,2.07,Caribbean Arc,0.628,87.1,4.492,90,6.87,4.33,0.371,67
2021-11-30 15:00:00,-6.4439,100.6595,32.27,5.28,Sumatra Fault,0.826,23.2,0.527,95,7.86,0.78,0.415,26
2021-11-30 21:00:00,28.1173,154.4019,23.16,2.47,Pacific Ring,1.499,173.7,4.055,110,0.29,4.41,0.059,62
2021-12-01 08:00:00,-7.5665,100.6443,38.3,3.96,Sumatra Fault,0.711,235.2,0.273,25,12.58,9.66,0.389,34
2021-12-02 01:00:00,-2.9447,101.4271,56.3,2.01,Sumatra Fault,1.013,146.2,1.104,32,16.03,1.08,0.286,26
2021-12-02 03:00:00,46.8005,-117.5634,15.81,2.07,Cascadia Zone,1.136,113.5,2.859,11,19.2,1.74,0.043,6
2021-12-02 07:00:00,26.2749,84.2671,21.35,2.76,Himalayan Belt,0.855,220.7,2.736,27,8.26,8.03,0.392,53
2021-12-02 09:00:00,24.9074,83.1477,42.08,5.93,Himalayan Belt,1.273,193.3,1.05,65,11.15,11.16,0.118,31
2021-12-02 11:00:00,40.7012,31.9855,26.3,2.84,Anatolian Fault,0.936,230.6,1.158,47,1.11,8.86,0.235,61
2021-12-02 19:00:00,47.6826,-125.1752,25.34,2.64,Cascadia Zone,1.493,329.5,0.031,106,1.42,14.3,0.148,32
2021-12-03 01:00:00,51.0464,-171.1829,52.02,2.51,Aleutian Arc,0.118,310.5,1.51,105,9.14,11.67,0.415,26
2021-12-03 01:00:00,32.7348,152.2657,30.83,2.95,Pacific Ring,0.968,252.6,0.421,45,8.74,3.98,0.095,13
2021-12-04 01:00:00,25.3081,82.6495,20.5,2.99,Himalayan Belt,0.285,63.5,0.187,92,6.69,3.46,0.391,14
2021-12-04 02:00:00,34.1067,30.8066,17.59,4.68,Anatolian Fault,0.607,181.9,4.089,39,12.34,4.01,0.245,4
2021-12-04 08:00:00,-5.5839,102.3062,27.73,3.93,Sumatra Fault,1.166,207.9,2.894,74,15.7,3.46,0.344,45
2021-12-04 14:00:00,27.1485,154.3503,26.16,5.21,Pacific Ring,0.259,212.0,1.599,49,8.86,6.4,0.335,62
2021-12-04 23:00:00,41.0456,29.2526,22.18,2.2,Anatolian Fault,0.3,149.5,2.837,10,3.15,4.87,0.237,69
2021-12-05 09:00:00,31.7261,-91.5662,5.29,2.34,New Madrid Zone,0.186,164.1,4.566,95,6.18,13.88,0.172,8
2021-12-06 07:00:00,43.9492,-124.9764,21.12,4.31,Cascadia Zone,0.324,184.6,4.659,55,9.46,14.13,0.077,59
2021-12-06 09:00:00,51.1697,-165.3406,74.13,2.19,Aleutian Arc,0.884,83.6,1.175,69,6.49,12.54,0.058,73
2021-12-06 18:00:00,44.1514,-122.5617,22.35,4.38,Cascadia Zone,0.24,305.5,4.162,91,9.37,11.39,0.245,59
2021-12-06 20:00:00,29.2132,78.5522,34.83,2.63,Himalayan Belt,1.157,205.7,3.216,29,11.89,6.96,0.22,34
2021-12-07 06:00:00,29.3789,82.2762,43.52,4.12,Himalayan Belt,0.153,115.0,1.548,44,7.85,14.1,0.374,56
2021-12-07 15:00:00,24.5439,84.5189,19.59,2.6,Himalayan Belt,1.26,281.2,3.611,46,2.53,3.33,0.434,69
2021-12-07 16:00:00,46.6927,-122.1718,31.73,2.09,Cascadia Zone,0.258,290.5,3.965,62,13.25,11.61,0.247,72
2021-12-07 19:00:00,47.0823,-117.0594,12.34,2.39,Cascadia Zone,0.541,134.2,4.464,71,2.15,4.73,0.047,45
2021-12-08 01:00:00,56.5635,-172.6014,42.04,5.7,Aleutian Arc,0.335,168.0,4.553,76,8.21,2.35,0.366,24
2021-12-09 00:00:00,35.7354,31.733,17.19,2.43,Anatolian Fault,1.386,152.2,0.97,36,17.09,8.62,0.233,14
2021-12-09 05:00:00,33.2159,-86.4338,9.64,5.06,New Madrid Zone,0.711,280.7,4.091,38,6.86,14.05,0.091,6
2021-12-10 08:00:00,32.6897,-85.9674,17.62,3.41,New Madrid Zone,0.717,231.8,3.69,19,5.22,2.99,0.422,55
2021-12-10 18:00:00,10.0592,-65.7032,36.03,2.73,Caribbean Arc,1.401,61.7,2.244,66,16.85,14.91,0.359,52
2021-12-11 00:00:00,55.6264,-171.7436,33.55,2.25,Aleutian Arc,1.212,103.7,2.89,5,5.64,2.81,0.048,40
2021-12-11 12:00:00,43.1844,35.1963,9.06,4.47,Anatolian Fault,0.535,81.8,0.59,10,15.11,3.61,0.022,33
2021-12-12 05:00:00,10.6204,-62.6069,25.18,2.21,Caribbean Arc,1.497,169.1,1.78,51,2.39,13.26,0.213,32
2021-12-12 06:00:00,14.1627,-60.6168,32.4,3.5,Caribbean Arc,1.365,221.3,0.082,76,12.29,1.14,0.22,53
2021-12-12 06:00:00,51.2596,-173.5236,61.61,5.98,Aleutian Arc,0.595,254.9,0.725,71,9.44,5.46,0.372,12
2021-12-12 16:00:00,17.5538,-64.5922,24.73,2.66,Caribbean Arc,1.385,332.4,0.847,35,16.25,7.82,0.232,57
2021-12-13 03:00:00,35.85,30.3037,13.8,2.31,Anatolian Fault,0.262,147.8,3.129,38,1.4,1.32,0.072,67
2021-12-13 11:00:00,46.467,-117.9759,18.6,3.58,Cascadia Zone,1.404,290.9,2.837,80,17.98,6.05,0.17,3
2021-12-13 13:00:00,29.9975,145.231,48.34,2.11,Pacific Ring,1.235,267.1,4.048,90,8.97,13.45,0.457,36
2021-12-13 17:00:00,36.419,-85.2705,15.98,3.97,New Madrid Zone,1.069,300.2,1.256,61,4.5,14.82,0.473,6
2021-12-13 20:00:00,10.8563,-57.9403,22.66,2.64,Caribbean Arc,1.183,345.4,0.876,44,3.45,13.22,0.279,68
2021-12-14 02:00:00,28.6403,79.0381,27.65,3.11,Himalayan Belt,0.244,324.0,0.18,116,6.39,4.81,0.229,56
2021-12-14 05:00:00,43.2526,35.5536,16.43,2.31,Anatolian Fault,1.231,304.1,2.826,64,14.42,2.72,0.428,8
2021-12-14 05:00:00,41.7687,30.8805,18.31,2.08,Anatolian Fault,0.275,235.0,3.361,42,18.98,11.71,0.253,73
2021-12-14 08:00:00,11.7639,-65.6622,19.74,2.67,Caribbean Arc,1.229,99.2,2.471,31,19.03,9.75,0.342,43
2021-12-14 09:00:00,24.8008,82.883,44.66,2.21,Himalayan Belt,0.565,347.3,0.553,56,5.17,0.57,0.482,46
2021-12-14 12:00:00,57.4467,-167.3966,65.83,3.73,Aleutian Arc,0.131,103.7,4.783,38,15.46,6.42,0.455,45
2021-12-15 06:00:00,14.5069,-62.281,23.83,4.16,Caribbean Arc,0.183,336.0,0.747,90,12.76,2.89,0.094,70
